game_date,home_team,away_team,actual_margin,home_weighted_margin,away_weighted_margin,home_weighted_win_pct,away_weighted_win_pct,home_recent_10_win_pct,away_recent_10_win_pct,home_weighted_points_for,away_weighted_points_for,home_weighted_points_against,away_weighted_points_against,home_weighted_point_diff,away_weighted_point_diff,home_recent_margin_3,home_recent_margin_5,home_recent_margin_10,away_recent_margin_3,away_recent_margin_5,away_recent_margin_10,home_recent_win_pct_3,home_recent_win_pct_5,away_recent_win_pct_3,away_recent_win_pct_5,home_recent_points_for_5,home_recent_points_against_5,away_recent_points_for_5,away_recent_points_against_5,rest_diff,home_b2b,away_b2b,home_games_played,away_games_played,market_spread
2025-11-25,Sacramento Kings,Minnesota Timberwolves,5,-16.592098491361924,3.946987807859773,0.22792285377703891,0.633515625871479,0.2,0.7,111.19186807280434,120.41853546369005,125.1914879300722,113.1059949865061,-13.99961985726786,7.312540477183944,-16.666666666666668,-15.4,-17.7,11.333333333333334,7.4,10.4,0.3333333333333333,0.2,0.6666666666666666,0.6,108.6,124.0,117.8,110.4,-1,0.0,0.0,17.0,16.0,0.0
2025-11-25,Indiana Pacers,Detroit Pistons,-5,-5.498670739881379,7.655834069654127,0.14320644012786535,0.9211704498852279,0.1,1.0,110.08148178569846,120.73793698277309,123.25807543921186,112.49259002949427,-13.176593653513407,8.245346953278826,-5.666666666666667,-14.0,-15.3,12.0,11.2,9.8,0.3333333333333333,0.2,1.0,1.0,111.4,125.4,122.8,111.6,1,0.0,0.0,16.0,16.0,0.0
2025-11-25,Miami Heat,Dallas Mavericks,4,7.010245322417049,-10.558997961754889,0.6872755197092987,0.2841787663473445,0.7,0.3,125.15317491726131,110.55187117940562,118.57172807785622,115.9848103226854,6.581446839405089,-5.432939143279782,20.0,10.8,5.5,-1.6666666666666667,-4.8,-4.9,1.0,0.8,0.3333333333333333,0.4,125.4,114.6,111.8,116.6,0,0.0,0.0,17.0,18.0,0.0
2025-11-25,Memphis Grizzlies,Denver Nuggets,-10,2.6815895864839367,7.010242247132946,0.35724243031080943,0.7369456909899714,0.3,0.8,110.93285769634889,123.20747972228507,114.26890291564415,114.46618204606627,-3.336045219295258,8.741297676218807,12.333333333333334,-1.4,-4.3,1.6666666666666667,2.6,9.3,0.6666666666666666,0.4,0.6666666666666666,0.6,107.0,108.4,122.0,119.4,0,0.0,0.0,17.0,16.0,0.0
2025-11-25,Toronto Raptors,Cleveland Cavaliers,11,9.692594207394421,7.0034682456881265,0.7881849326697388,0.6859936907571492,0.9,0.7,121.45254957467604,119.67627905730828,112.76534555122522,114.20817420544627,8.687204023450818,5.468104851862009,16.333333333333332,13.8,12.2,5.333333333333333,7.2,7.4,1.0,1.0,0.6666666666666666,0.8,123.8,110.0,114.0,106.8,0,0.0,0.0,17.0,18.0,0.0
2025-11-25,New Orleans Pelicans,Chicago Bulls,13,-12.78046281796009,-3.797653442650849,0.10021502866972645,0.5255535567709789,0.1,0.4,108.63738024097229,120.92988669993235,121.04828982083926,125.07389925326497,-12.410909579866967,-4.144012553332615,-9.0,-12.4,-11.2,-11.333333333333334,-6.8,-6.9,0.0,0.0,0.6666666666666666,0.6,109.2,121.6,125.4,132.2,0,0.0,0.0,17.0,16.0,0.0
2025-11-26,Philadelphia 76ers,Orlando Magic,-41,-0.1745462715335494,0.7502312616973871,0.5138373000779585,0.59596760821088,0.4,0.7,116.91313328160207,119.67769777898545,116.51142241321358,114.97554936015042,0.40171086838849135,4.702148418835023,-3.3333333333333335,-3.4,-2.1,10.333333333333334,7.0,7.1,0.3333333333333333,0.4,0.6666666666666666,0.6,113.4,116.8,125.0,118.0,0,0.0,0.0,16.0,18.0,0.0
2025-11-26,Los Angeles Lakers,LA Clippers,17,6.137028728312802,-8.277838778848055,0.8080547837253552,0.27164508304640245,0.8,0.2,117.4011573607526,112.20899439017155,113.57378985346269,118.10494623029746,3.827367507289921,-5.895951840125903,13.333333333333334,5.0,3.5,-9.333333333333334,-6.6,-6.8,1.0,0.8,0.3333333333333333,0.2,115.4,110.4,112.6,119.2,-1,0.0,0.0,15.0,17.0,0.0
2025-11-26,Washington Wizards,Atlanta Hawks,19,-20.603101406671346,6.881772269709549,0.03786730225589677,0.6500070002933692,0.0,0.7,112.77440011643834,117.91973318536662,129.16719128851415,113.82810388502149,-16.392791172075803,4.091629300345133,-14.0,-17.6,-17.5,3.6666666666666665,1.0,5.9,0.0,0.0,0.6666666666666666,0.6,111.4,129.0,118.0,117.0,0,0.0,0.0,16.0,18.0,0.0
2025-11-27,Oklahoma City Thunder,Minnesota Timberwolves,8,21.89503379377128,2.6560249144993735,0.9481565865101697,0.5722272777412668,0.9,0.6,122.85679675856701,119.60409914803421,103.53643473483586,113.48271361054874,19.32036202373115,6.121385537485466,24.333333333333332,20.6,19.9,1.6666666666666667,3.6,8.3,1.0,1.0,0.3333333333333333,0.4,122.8,102.2,115.4,111.8,1,0.0,0.0,17.0,17.0,0.0
2025-11-26,Boston Celtics,Detroit Pistons,3,6.908022823441495,7.237995660288095,0.578784016889706,0.9287966752111401,0.6,1.0,115.78676600031459,120.86003303597724,110.48727919383063,112.92865143059694,5.299486806483955,7.931381605380295,5.0,10.8,7.0,8.666666666666666,10.0,9.5,0.6666666666666666,0.8,1.0,1.0,121.6,110.8,122.4,112.4,2,0.0,0.0,17.0,17.0,0.0
2025-11-27,Charlotte Hornets,New York Knicks,-28,-3.00909063763309,-3.1368886706923407,0.18077053774851595,0.6242231457504754,0.1,0.7,114.75554453696606,120.56352138059987,120.22489857382303,115.62980344953388,-5.46935403685697,4.933717931065985,-9.0,-8.4,-7.6,1.0,1.8,8.1,0.0,0.0,0.6666666666666666,0.6,109.6,118.0,120.0,118.2,2,0.0,0.0,17.0,16.0,0.0
2025-11-27,Portland Trail Blazers,San Antonio Spurs,-13,-1.4980507242078975,1.8914259711986952,0.42616953524057605,0.6501514437980879,0.3,0.6,118.3458866248176,117.86275179142504,121.64393778237473,112.98133328897133,-3.29805115755714,4.8814185024537124,-3.6666666666666665,-5.8,-5.8,3.3333333333333335,4.4,3.7,0.6666666666666666,0.4,0.6666666666666666,0.6,113.6,119.4,115.8,111.4,-1,0.0,0.0,18.0,16.0,0.0
2025-11-27,Sacramento Kings,Phoenix Suns,-12,-13.195045869892867,-1.8051499213415587,0.3004563184505696,0.6499253454398093,0.2,0.8,111.73751812088747,116.41874083570693,123.95220202652224,111.72255774014658,-12.214683905634772,4.696183095560343,-10.333333333333334,-11.6,-17.7,-4.0,0.6,9.4,0.6666666666666666,0.4,0.6666666666666666,0.6,110.0,121.6,113.2,112.6,0,0.0,0.0,18.0,18.0,0.0
2025-11-27,Golden State Warriors,Houston Rockets,-4,13.368033493797148,12.337611327462188,0.4890684568978738,0.7892309513471784,0.5,0.8,115.7108422095559,121.13766409513937,115.21269816158146,109.40443267533148,0.4981440479744492,11.733231419807893,-0.3333333333333333,1.8,-0.3,9.666666666666666,11.4,9.9,0.3333333333333333,0.4,0.6666666666666666,0.8,118.0,116.2,118.8,107.4,0,0.0,0.0,18.0,14.0,0.0
2025-11-27,Miami Heat,Milwaukee Bucks,3,6.57589634434666,-7.199063974483088,0.7166546952938632,0.35209041783592426,0.8,0.3,123.35381310083741,114.76991291908834,117.0148825488896,119.84808956145137,6.338930551947811,-5.078176642363033,16.666666666666668,13.2,6.9,-11.333333333333334,-14.0,-5.7,1.0,1.0,0.0,0.0,120.2,107.0,106.8,120.8,0,0.0,0.0,18.0,18.0,0.0
2025-11-27,Toronto Raptors,Indiana Pacers,2,9.898286408959331,-18.557709996469523,0.8080840849483432,0.1293521865015695,0.9,0.1,120.37662976010778,110.75080158705306,111.47214809013835,123.13636515718622,8.904481669969428,-12.385563570133158,17.0,12.4,10.5,-2.3333333333333335,-8.0,-15.6,1.0,1.0,0.3333333333333333,0.2,120.0,107.6,115.2,123.2,0,0.0,0.0,18.0,17.0,0.0
2025-11-27,New Orleans Pelicans,Memphis Grizzlies,-5,-9.32758187452938,-10.371575240195238,0.18474611698264365,0.32368097686590663,0.1,0.3,111.86560669292015,111.31494894726502,121.8892660849655,115.27704524323946,-10.023659392045346,-3.9620962959744332,-2.3333333333333335,-6.2,-10.1,12.333333333333334,3.8,-4.5,0.3333333333333333,0.2,0.6666666666666666,0.4,116.6,122.8,111.0,107.2,0,0.0,0.0,18.0,18.0,0.0
2025-11-29,Indiana Pacers,Washington Wizards,33,-5.420215616825987,-13.849499144622804,0.11720008188876686,0.13094712747044285,0.1,0.1,109.27107871728121,114.63434675477896,120.68096140887246,127.6031249774186,-11.40988269159125,-12.968778222639642,-6.0,-4.8,-14.9,-4.0,-9.2,-13.9,0.0,0.2,0.3333333333333333,0.2,112.0,116.8,115.4,124.6,-1,0.0,0.0,18.0,17.0,0.0
2025-11-29,Charlotte Hornets,Chicago Bulls,7,-6.615034598997024,-5.125462107701705,0.16378789102993188,0.4747098079618759,0.1,0.3,113.46326784076003,121.80735876031024,121.04928317375062,126.8081281472592,-7.586015332990598,-5.00076938694896,-15.333333333333334,-11.4,-10.0,-16.0,-8.8,-8.4,0.0,0.0,0.3333333333333333,0.6,110.6,122.0,122.0,130.8,-2,0.0,0.0,18.0,17.0,0.0
2025-11-29,Brooklyn Nets,Philadelphia 76ers,-12,-13.544817267860198,2.053116607392072,0.2093809456516685,0.4641270197890629,0.3,0.4,108.42443148986034,115.56713182351355,117.53618995599093,119.1707562069551,-9.111758466130595,-3.603624383441556,-5.0,-1.2,-6.8,-14.0,-9.8,-6.0,0.3333333333333333,0.4,0.3333333333333333,0.4,110.0,111.2,113.0,122.8,1,0.0,0.0,17.0,17.0,0.0
2025-11-29,Atlanta Hawks,Cleveland Cavaliers,7,-1.854925458510493,4.171009463415677,0.5905457205967741,0.6232404239495601,0.7,0.6,117.46968629227828,117.7848563317737,115.49043090153444,113.82321923830112,1.9792553907438446,3.961637093472575,0.3333333333333333,-3.2,5.2,5.0,3.4,3.0,0.6666666666666666,0.4,0.6666666666666666,0.6,115.8,119.0,112.2,108.8,-1,0.0,0.0,19.0,19.0,0.0
2025-11-29,Los Angeles Lakers,Dallas Mavericks,10,8.275071772759462,-9.268060186082048,0.8272363317319972,0.25818268768667413,0.8,0.3,119.1598521149008,109.769563905948,114.01611169956594,115.07142077603952,5.143740415334861,-5.3018568700915125,11.0,14.2,4.2,-2.3333333333333335,-6.6,-3.9,1.0,1.0,0.3333333333333333,0.2,124.0,109.8,104.6,111.2,-1,0.0,0.0,16.0,19.0,0.0
2025-11-29,Detroit Pistons,Orlando Magic,-3,7.860063506208804,6.557879491846904,0.8415400569316177,0.6329276456317299,0.9,0.7,120.21556121563066,121.90265107114405,113.31113784283839,113.8800511736649,6.904423372792266,8.022599897479154,5.0,7.6,8.1,14.666666666666666,16.0,9.9,0.6666666666666666,0.8,0.6666666666666666,0.8,122.4,114.8,131.2,115.2,0,0.0,0.0,18.0,19.0,0.0
2025-11-29,Oklahoma City Thunder,Phoenix Suns,4,19.708948870464013,0.3667937065011987,0.9530270614611714,0.6819494420112272,1.0,0.8,121.93079134190724,116.01452367401457,103.67393065733208,110.65020269745975,18.25686068457516,5.364320976554822,22.333333333333332,19.6,20.9,-0.3333333333333333,3.4,9.3,1.0,1.0,0.6666666666666666,0.8,123.6,104.0,111.2,107.8,0,0.0,0.0,18.0,19.0,0.0
2025-11-29,LA Clippers,Memphis Grizzlies,-5,-3.132861819466355,-8.153607173874995,0.24612514746577518,0.38554922533177566,0.2,0.4,112.75303549134854,113.2986520232314,119.69216687496635,116.440914510828,-6.939131383617806,-3.1422624875965965,-5.666666666666667,-9.4,-7.2,0.3333333333333333,6.4,-2.5,0.3333333333333333,0.2,0.6666666666666666,0.6,112.6,122.0,117.6,111.2,1,0.0,0.0,18.0,19.0,0.0
2025-11-29,Utah Jazz,Sacramento Kings,9,-1.5763653852549926,-11.133475582147504,0.2540881962255503,0.272971203398062,0.2,0.2,118.4928148034463,110.66379453388772,127.41882416078143,122.85883960524295,-8.926009357335133,-12.195045071355224,-17.0,-12.4,-10.6,-0.6666666666666666,-11.4,-15.8,0.0,0.2,0.6666666666666666,0.4,122.2,134.6,108.0,119.4,2,0.0,0.0,17.0,19.0,0.0
2025-11-29,Denver Nuggets,San Antonio Spurs,-3,11.815688226557876,3.8265305185614054,0.7623944146036647,0.6839969232617702,0.8,0.7,123.38089392443663,117.58579993540432,114.51782531935388,111.91896363293874,8.86306860508276,5.666836302465583,2.6666666666666665,2.4,9.3,4.333333333333333,7.2,5.2,0.6666666666666666,0.6,0.6666666666666666,0.8,122.4,120.0,117.2,110.0,2,0.0,0.0,17.0,17.0,0.0
2025-11-29,New York Knicks,Milwaukee Bucks,9,11.660930265123627,-6.538431508030572,0.6605770125250153,0.31988192345973454,0.7,0.2,121.37969357510197,113.69322592376271,114.21446900429713,118.58129531722739,7.165224570804838,-4.888069393464676,9.666666666666666,5.8,9.2,-9.333333333333334,-9.8,-7.6,0.6666666666666666,0.6,0.0,0.0,117.8,112.0,108.4,118.2,0,0.0,0.0,17.0,19.0,0.0
2025-11-29,Charlotte Hornets,Toronto Raptors,7,-6.615034598997024,6.3340356968536184,0.16378789102993188,0.8256401511106525,0.1,0.9,113.46326784076003,118.23818460505225,121.04928317375062,109.96531046477524,-7.586015332990598,8.272874140277011,-15.333333333333334,-11.4,-10.0,7.666666666666667,12.4,9.5,0.0,0.0,1.0,1.0,110.6,122.0,117.4,105.0,0,0.0,0.0,18.0,19.0,0.0
2025-11-30,Miami Heat,Detroit Pistons,-3,6.096962182835935,5.7607529520543865,0.7425745306283205,0.7645577341589165,0.8,0.8,121.76632260592643,119.18958515368688,115.73283043133036,113.19119769764207,6.033492174596077,5.99838745604481,5.666666666666667,13.4,5.4,-0.3333333333333333,4.0,6.0,1.0,1.0,0.3333333333333333,0.6,118.4,105.0,118.8,114.8,2,0.0,0.0,19.0,19.0,0.0
2025-11-30,Golden State Warriors,New Orleans Pelicans,8,10.635546712418794,-12.580301461373207,0.44432949825087215,0.16784592893881203,0.5,0.1,114.27364725247105,113.34154721776707,114.1869840058287,122.90565276489072,0.08666324664234537,-9.564105547123646,3.0,-2.6,1.8,-3.0,-3.8,-9.9,0.3333333333333333,0.2,0.3333333333333333,0.2,113.2,115.8,120.4,124.2,0,0.0,0.0,19.0,19.0,0.0
2025-11-30,Milwaukee Bucks,Brooklyn Nets,17,-2.4639541387521295,-6.5327135003775085,0.29131987615900073,0.18971046906907324,0.2,0.2,113.27417085688765,107.91482851589774,118.52939183932287,117.29792536613982,-5.255220982435219,-9.383096850242083,-8.0,-9.2,-7.8,-11.666666666666666,-8.2,-8.9,0.0,0.0,0.0,0.2,109.0,118.2,104.8,113.0,0,0.0,0.0,20.0,18.0,0.0
2025-11-29,Minnesota Timberwolves,Boston Celtics,4,9.23219115427278,2.8834987229318916,0.5184688842461034,0.6183555218621303,0.6,0.7,118.23210424464307,115.90074433251547,113.43736465702841,110.81728483089513,4.794739587614657,5.083459501620339,-4.666666666666667,4.2,9.8,1.3333333333333333,4.2,7.5,0.0,0.4,0.6666666666666666,0.8,114.0,109.8,118.8,114.6,-1,0.0,0.0,18.0,18.0,0.0
2025-11-30,Phoenix Suns,Denver Nuggets,-18,7.342786289627845,7.44163506916153,0.6210586232717135,0.6907706026446164,0.7,0.7,116.28109489853314,124.56640691264144,111.75290800476365,116.81782469249559,4.528186893769487,7.748582220145849,-4.666666666666667,-0.8,7.8,0.6666666666666666,2.4,6.5,0.3333333333333333,0.6,0.3333333333333333,0.6,109.6,110.4,124.2,121.8,0,0.0,0.0,20.0,18.0,0.0
2025-11-30,LA Clippers,Dallas Mavericks,-4,-3.4022716096225323,-9.395563505467251,0.22361013420095963,0.2351297247115231,0.2,0.2,112.22675984769991,110.59374349532045,118.98850355161933,116.31509448640112,-6.7617437039194215,-5.721350991080669,-12.333333333333334,-10.0,-6.6,-6.666666666666667,-3.8,-5.5,0.0,0.2,0.0,0.2,112.4,122.4,109.2,113.0,0,0.0,0.0,19.0,20.0,0.0
2025-11-30,Indiana Pacers,Chicago Bulls,2,0.1234459798352016,-5.376526497497936,0.1979567703909704,0.43011277869553133,0.2,0.3,110.16106007021556,121.2617813480683,117.50841965847734,126.45037020844083,-7.3473595882617815,-5.188588860372533,8.666666666666666,4.8,-9.9,-6.333333333333333,-10.8,-7.5,0.3333333333333333,0.4,0.3333333333333333,0.4,113.4,108.6,119.2,130.0,0,0.0,0.0,19.0,18.0,0.0
2025-11-30,Cleveland Cavaliers,Boston Celtics,-2,4.406681084153841,1.8902771361099804,0.5675916949559149,0.5617896531548957,0.5,0.6,118.25051309199617,115.81834612654747,115.26763339053566,111.5658224853021,2.9828797014605044,4.252523641245361,-1.0,-0.4,1.7,2.6666666666666665,2.8,4.2,0.3333333333333333,0.4,0.6666666666666666,0.6,113.2,113.6,117.6,114.8,0,0.0,0.0,20.0,19.0,0.0
2025-12-01,Sacramento Kings,Memphis Grizzlies,-8,-13.022612431172853,-6.391891728006202,0.2485977835471742,0.440413132301672,0.2,0.4,111.40812885655447,113.18269623519076,123.31789044746475,115.59794144156548,-11.909761590910279,-2.4152452063747205,-5.333333333333333,-10.4,-14.0,0.0,9.4,-3.4,0.3333333333333333,0.4,0.6666666666666666,0.8,112.0,122.4,119.8,110.4,0,0.0,0.0,20.0,20.0,0.0
2025-11-30,Utah Jazz,Houston Rockets,-28,-0.1598302847266147,11.025867384274989,0.32416353485371835,0.8110650401327413,0.3,0.8,119.38597565527623,119.36233094341657,126.62791034103428,108.43020415684883,-7.2419346857580535,10.932126786567736,-3.3333333333333335,-11.2,-8.6,7.666666666666667,7.4,9.5,0.3333333333333333,0.2,0.6666666666666666,0.8,117.8,129.0,111.6,104.2,-2,0.0,0.0,18.0,15.0,0.0
2025-12-01,Los Angeles Lakers,New Orleans Pelicans,12,8.575552864909833,-11.919408728084496,0.8439500470890514,0.15285907594713488,0.8,0.1,120.11181980852339,111.79313183203766,114.49826915350233,121.2175794199459,5.613550655021058,-9.424447587908247,9.666666666666666,13.4,4.4,0.0,-4.0,-8.4,1.0,1.0,0.3333333333333333,0.2,126.2,112.8,116.0,120.0,1,0.0,0.0,17.0,20.0,0.0
2025-11-30,New York Knicks,Toronto Raptors,22,11.304541185954626,4.6602435846760235,0.6924644027836714,0.7519192831280143,0.7,0.9,121.06218529793529,117.591891845446,113.7245911401942,110.68272262758126,7.33759415774108,6.9091692178647435,16.666666666666668,8.0,7.8,2.0,9.2,9.8,1.0,0.8,0.6666666666666666,0.8,118.8,110.8,115.4,106.2,0,0.0,0.0,18.0,20.0,0.0
2025-11-30,Philadelphia 76ers,Atlanta Hawks,-8,-5.642463282229331,3.812622281576901,0.5144700769171974,0.6271056248555558,0.5,0.7,115.51385212693492,118.58850979109356,117.65158033208374,116.16095540469695,-2.137728205148818,2.427554386396608,-13.0,-7.8,-3.7,-3.0,-0.2,3.9,0.3333333333333333,0.4,0.6666666666666666,0.6,114.0,121.8,119.4,119.6,0,0.0,0.0,18.0,20.0,0.0
2025-11-30,Portland Trail Blazers,Oklahoma City Thunder,-8,-3.3076352328634604,16.400653240766797,0.3871844382775113,0.9573240475480408,0.3,1.0,116.850599133993,122.02860031172477,121.03616426211074,105.0759273980172,-4.185565128117744,16.952672913707573,-9.333333333333334,-5.0,-6.6,13.0,17.0,18.2,0.3333333333333333,0.4,1.0,1.0,112.0,117.0,123.0,106.0,2,0.0,0.0,19.0,19.0,0.0
2025-12-01,Minnesota Timberwolves,San Antonio Spurs,13,8.4772371098288,3.696493705978022,0.562518342703525,0.7136841094651816,0.6,0.7,118.30234974087082,119.59757574238918,113.58031126706535,114.18127771538126,4.722038473805469,5.416298027007926,-3.0,0.2,6.2,2.3333333333333335,5.2,4.4,0.3333333333333333,0.4,0.6666666666666666,0.8,113.8,113.6,120.4,115.2,0,0.0,0.0,19.0,18.0,0.0
2025-12-02,Washington Wizards,Milwaukee Bucks,3,-13.704273400212461,-6.893611782201284,0.11864518472943233,0.353215798377919,0.1,0.2,111.9442679343555,113.51224400575728,126.79489685580633,116.82370026197488,-14.850628921450834,-3.311456256217596,-5.0,-11.2,-14.3,1.6666666666666667,-4.0,-6.3,0.3333333333333333,0.2,0.3333333333333333,0.2,111.4,122.6,109.4,113.4,1,0.0,0.0,18.0,21.0,0.0
2025-12-02,Los Angeles Lakers,Phoenix Suns,-17,9.114316020422214,-0.26329194457127064,0.8586102967831977,0.5668155382094898,0.8,0.6,121.32261120054655,115.90718527705931,115.10907996039941,113.34660387524637,6.213531240147134,2.5605814018129394,13.0,11.0,5.4,-3.3333333333333335,-4.6,3.7,1.0,1.0,0.3333333333333333,0.4,129.0,118.0,109.2,113.8,-1,0.0,0.0,18.0,21.0,0.0
2025-12-02,Miami Heat,LA Clippers,17,4.955040570161568,-9.446032867476479,0.6762705374588031,0.20364413186830455,0.7,0.2,122.94794898732388,112.027933920278,117.72105140860559,118.54308333887273,5.226897578718294,-6.515149418594731,1.3333333333333333,10.0,4.6,-8.666666666666666,-5.2,-6.7,0.6666666666666666,0.8,0.0,0.2,123.4,113.4,114.2,119.4,0,0.0,0.0,20.0,20.0,0.0
2025-12-02,Orlando Magic,Chicago Bulls,5,6.864965891750065,-4.952678568291905,0.6657032955805084,0.3907669620757844,0.8,0.3,121.01844984702493,119.4082760052874,113.44431460266807,124.30517943153617,7.574135244356853,-4.89690342624877,11.666666666666666,15.0,10.6,-7.333333333333333,-11.4,-7.1,0.6666666666666666,0.8,0.0,0.2,129.4,114.4,115.0,126.4,1,0.0,0.0,20.0,19.0,0.0
2025-12-02,Utah Jazz,Houston Rockets,8,-3.654545428027593,13.475068816586019,0.2945097332720824,0.8299457659625599,0.3,0.8,117.70406509055964,120.32544643683146,126.8449041374296,107.68768595035276,-9.140839046869957,12.637760486478697,-12.0,-14.0,-7.4,18.0,12.2,10.8,0.3333333333333333,0.2,1.0,0.8,112.8,126.8,114.0,101.8,0,0.0,0.0,19.0,16.0,0.0
2025-12-02,Brooklyn Nets,Charlotte Hornets,13,-13.321915235057835,-6.388223448045432,0.17235615248848687,0.3081174729914457,0.2,0.3,107.09931866509346,114.66285392568453,117.17919387065359,119.73133396719552,-10.079875205560128,-5.068480041510995,-14.0,-8.8,-8.8,-4.666666666666667,-6.4,-5.8,0.0,0.2,0.6666666666666666,0.4,104.8,113.6,113.6,120.0,-1,0.0,0.0,19.0,20.0,0.0
2025-12-02,Detroit Pistons,Atlanta Hawks,1,6.405531576746617,4.284803674741516,0.7855802197711472,0.6596741144509984,0.8,0.7,120.86915476729916,120.63326274556553,115.1384913621142,117.71901253030983,5.73066340518497,2.9142502152557057,-1.0,3.0,6.0,-1.3333333333333333,3.2,4.4,0.3333333333333333,0.6,0.6666666666666666,0.8,122.4,119.4,122.6,119.4,0,0.0,0.0,20.0,21.0,0.0
2025-12-02,Indiana Pacers,Cleveland Cavaliers,-16,0.3747803977352313,2.559141982610729,0.2695706847177361,0.5180183963389249,0.3,0.5,109.52165370977886,117.96661419495456,116.03439368649978,115.41893780180217,-6.512739976720923,2.5476763931523863,11.0,3.4,-6.6,-6.666666666666667,1.2,1.7,0.6666666666666666,0.4,0.0,0.4,108.6,105.2,115.4,114.2,0,0.0,0.0,20.0,21.0,0.0
2025-12-02,Denver Nuggets,Dallas Mavericks,-10,9.677929223099698,-7.288059496975092,0.7190582605902375,0.3019332789162406,0.7,0.3,125.06346063387691,110.89124497811726,116.37710017500525,115.76353591436603,8.686360458871661,-4.872290936248774,8.333333333333334,4.6,6.6,-3.3333333333333335,-2.6,-4.9,0.6666666666666666,0.6,0.3333333333333333,0.4,125.2,120.6,109.8,112.4,0,0.0,0.0,19.0,21.0,0.0
2025-12-03,Golden State Warriors,Oklahoma City Thunder,-12,10.255263081489762,15.346137754892364,0.4939449531753792,0.9611345553734078,0.5,1.0,113.35632002246561,122.1153359532526,112.56308012337767,105.96204133658561,0.7932398990879364,16.153294616666983,7.0,0.6,-0.5,6.666666666666667,15.8,17.6,0.6666666666666666,0.4,1.0,1.0,111.4,110.8,125.0,109.2,0,0.0,0.0,20.0,20.0,0.0
2025-12-03,San Antonio Spurs,Memphis Grizzlies,7,7.658274345888678,-4.585309279802994,0.6483977811198383,0.4892872915627758,0.6,0.5,118.90256541783826,113.34141903365887,115.17095178263772,114.84699966006664,3.731613635200546,-1.5055806264077773,1.0,0.6,2.4,6.0,2.8,-1.2,0.6666666666666666,0.6,1.0,0.8,120.6,120.0,115.4,112.6,0,0.0,0.0,19.0,21.0,0.0
2025-12-03,Toronto Raptors,Portland Trail Blazers,3,8.758640877516681,-3.289921018042791,0.6862468649273334,0.3526129935375826,0.8,0.3,115.53138266289912,116.68536035016888,111.14713213419455,121.21151386808347,4.38425052870457,-4.526153517914594,-9.0,-1.2,6.6,-3.0,-6.4,-7.1,0.3333333333333333,0.6,0.3333333333333333,0.4,106.2,107.4,110.8,117.2,0,0.0,0.0,21.0,20.0,0.0
